#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
OTU1	1788	2176	902	1103	616	1064	254	303	16	12	189	1319	1289	1619	0	0	16	33	1212	153	201	499	11	0	85	23	228	258	1209	643	1851	1658	117	337
OTU2	1628	1713	1974	1581	1174	831	1395	1127	495	470	778	959	1160	1004	278	288	210	116	1619	1241	2170	1564	2122	1486	597	282	399	470	1439	824	1474	1357	531	1460
OTU3	714	597	1088	1205	882	433	771	517	166	324	363	736	483	629	79	100	257	96	466	269	405	517	445	204	243	175	194	208	568	352	989	528	200	627
OTU4	742	918	686	853	1495	849	907	898	1140	1339	630	1340	220	496	303	188	1343	948	927	620	658	667	1012	436	2180	1891	2389	3343	1257	1861	609	736	766	1160
OTU5	1104	658	995	1088	839	504	955	817	185	511	512	1242	632	841	198	172	704	191	717	261	613	966	780	311	1312	724	647	834	1443	1004	1272	1031	460	926
OTU6	917	731	915	914	974	602	998	745	286	441	516	945	587	642	356	312	332	297	540	302	501	627	593	259	1341	707	815	974	1065	726	1175	635	420	954
OTU7	1184	973	550	671	604	495	841	934	828	1292	738	2179	362	545	559	393	1810	1271	1031	547	662	1298	829	437	1997	1911	849	1291	1650	2025	1094	905	1122	1119
OTU8	594	659	191	235	406	337	505	539	568	567	526	844	213	282	274	206	472	567	434	367	423	492	434	283	1129	1127	621	942	760	834	568	440	586	689
OTU9	282	242	93	115	131	96	214	271	259	337	272	520	114	119	297	240	844	788	317	225	238	329	385	311	701	936	364	478	456	705	260	252	317	288
OTU10	173	205	144	150	107	73	189	243	219	336	245	289	103	197	290	151	727	1072	225	409	200	257	165	228	518	1001	433	141	668	415	250	177	285	272
OTU11	922	699	1042	879	739	418	966	821	103	217	469	770	848	1004	102	90	286	124	964	607	1176	1331	1596	796	545	262	176	205	1398	801	1361	843	421	1027
OTU12	882	137	364	473	67	99	232	228	98	312	237	1388	266	356	82	41	569	119	523	90	94	594	384	66	871	412	330	425	1052	916	642	579	231	238
OTU13	796	535	671	729	718	490	475	403	50	159	238	598	229	380	116	74	367	148	293	132	205	326	324	109	856	519	665	777	679	519	542	611	260	448
OTU14	231	467	162	186	410	273	635	391	739	298	422	434	88	131	333	242	96	314	358	607	408	295	271	234	440	414	471	568	355	341	220	187	469	444
OTU15	394	690	240	261	548	690	539	563	912	299	722	446	169	149	1325	972	237	933	276	556	615	339	627	698	646	777	407	536	412	454	308	305	634	550
OTU16	999	404	517	596	464	400	175	126	16	30	114	254	294	410	52	27	187	80	164	49	131	298	341	92	560	303	65	78	466	350	659	706	78	170
OTU17	133	169	141	129	230	180	280	230	206	184	169	195	113	105	121	94	132	158	139	137	158	162	176	115	252	213	251	376	193	162	197	126	164	248
OTU18	239	454	149	140	462	426	211	338	209	69	232	148	48	61	151	141	57	161	99	212	215	94	200	251	141	198	130	197	124	126	117	195	180	323
OTU19	204	159	256	176	62	55	176	157	43	31	150	171	424	434	99	93	52	37	250	162	135	90	282	162	136	60	38	43	203	113	592	178	92	158
OTU20	53	112	40	31	101	76	323	277	276	87	270	137	17	25	49	38	25	75	94	276	206	108	85	61	112	139	221	274	209	123	35	61	366	308
OTU21	402	604	420	457	843	601	455	403	68	69	203	211	317	452	305	261	339	418	206	190	297	221	381	277	292	249	201	226	293	256	642	366	188	388
OTU22	94	142	165	166	381	158	161	150	78	81	83	138	91	135	154	113	274	195	110	102	101	110	133	76	178	163	156	127	149	178	189	110	91	206
OTU23	23	58	7	15	13	20	115	61	699	90	250	195	9	16	439	383	41	185	91	317	131	76	55	140	140	609	114	75	158	151	0	8	314	64
OTU24	443	513	424	500	696	609	269	231	5	15	135	117	142	204	5	5	18	14	116	79	324	189	272	178	24	23	9	6	155	101	336	350	83	273
OTU26	95	73	38	32	48	34	103	132	23	34	78	226	33	76	90	57	146	111	119	68	78	152	109	43	200	160	21	50	210	185	118	61	107	130
OTU27	104	163	187	138	97	56	55	51	4	0	243	434	185	243	2	0	35	64	5	10	8	3	6	0	0	0	7	0	84	14	408	143	35	70
OTU28	137	125	156	158	143	124	169	140	96	77	116	105	78	99	146	137	88	189	108	75	141	125	192	91	146	119	88	125	137	108	201	90	104	149
OTU29	150	555	78	78	658	491	317	382	198	92	210	107	46	68	417	288	36	257	97	232	386	91	225	593	136	150	125	232	107	106	76	149	310	464
OTU30	346	590	125	124	569	448	237	276	181	54	277	196	41	63	118	96	51	157	154	278	367	107	206	194	182	195	100	116	172	176	120	331	264	401
OTU31	206	403	104	164	211	233	161	286	204	127	187	219	49	57	269	185	61	164	166	289	196	99	126	186	283	408	196	246	253	326	162	186	239	331
OTU32	13	68	11	9	29	10	69	86	221	122	87	58	2	4	29	19	16	22	58	95	208	77	51	61	37	42	56	62	48	114	7	16	113	105
OTU33	86	66	62	69	81	44	71	89	20	30	32	98	37	47	14	12	47	27	74	43	51	79	115	34	156	123	38	55	113	95	80	68	49	123
OTU34	38	180	17	31	107	105	146	152	174	65	114	92	12	11	30	25	15	275	59	157	89	34	28	36	394	205	119	171	115	78	25	40	215	166
OTU35	56	66	50	46	51	54	111	100	66	39	53	30	40	26	80	49	27	168	78	87	135	83	236	226	108	118	105	115	85	53	45	35	37	108
OTU36	151	176	282	255	289	167	132	132	203	193	300	243	83	186	8	16	13	12	115	121	78	39	153	88	166	130	416	600	163	175	196	110	212	196
OTU37	39	81	187	110	107	30	261	122	65	37	127	88	92	114	199	149	9	14	59	90	70	30	42	35	42	20	100	48	105	71	192	43	121	155
OTU38	99	82	122	161	106	93	117	113	58	55	95	83	98	116	424	231	438	359	121	98	82	116	138	106	200	110	110	128	154	111	165	99	76	123
OTU39	77	55	90	92	60	41	135	68	43	99	60	137	100	158	64	49	60	46	130	58	67	103	341	97	94	70	92	122	219	111	179	68	70	113
OTU40	109	31	138	139	36	31	70	89	101	280	124	441	49	82	104	42	276	102	176	44	46	166	155	58	398	309	278	354	323	383	128	61	127	69
OTU41	104	121	41	28	27	50	23	44	0	0	113	951	11	17	0	0	0	0	15	16	7	7	0	0	0	0	7	7	24	9	7	94	51	22
OTU42	91	86	172	194	37	44	168	128	7	4	43	48	99	119	11	15	13	6	76	68	115	102	192	107	10	8	2	5	116	66	196	125	28	151
OTU43	73	106	80	73	101	118	108	117	251	179	143	153	44	43	196	160	190	312	96	78	92	73	124	106	220	161	159	238	121	146	79	49	138	121
OTU44	34	0	27	27	24	0	39	43	67	40	635	167	49	45	39	0	64	4499	126	297	52	189	85	16	67	82	60	27	588	204	48	30	174	55
OTU45	101	75	89	51	49	33	297	280	274	535	299	655	50	89	168	146	575	340	481	192	170	307	159	53	671	590	313	431	508	552	132	72	343	336
OTU46	75	125	89	104	131	132	157	178	47	17	128	30	55	59	238	125	23	170	66	85	174	69	184	211	141	161	70	124	113	92	78	75	72	178
OTU47	58	58	76	79	45	54	111	107	45	40	54	105	36	70	59	43	76	55	66	69	54	78	117	43	143	111	36	53	106	121	91	45	50	82
OTU49	9	65	8	7	25	38	112	72	24	12	100	20	15	17	75	80	4	45	35	138	61	19	48	55	28	29	26	17	56	26	21	24	75	67
OTU50	75	85	71	63	108	103	116	93	30	5	58	33	48	60	123	83	23	61	57	75	150	78	253	241	139	117	52	79	47	38	64	65	42	100
OTU51	116	193	92	71	186	176	156	108	82	47	96	75	75	113	150	92	86	156	67	79	128	87	154	120	100	72	54	71	87	102	185	123	107	146
OTU52	63	59	57	52	32	25	39	69	77	96	54	107	23	38	36	14	126	61	79	36	26	67	45	21	93	114	49	74	128	90	65	69	63	61
OTU53	192	166	53	66	86	102	47	5	0	0	5	3	86	75	2	0	0	3	0	0	0	0	2	0	0	0	0	0	0	4	124	280	0	9
OTU54	61	96	35	37	61	62	77	72	100	61	125	123	26	24	287	239	122	231	51	59	58	55	64	72	242	264	77	91	131	134	58	46	92	80
OTU55	13	46	4	7	47	13	127	51	186	50	139	32	2	23	103	104	12	33	31	115	62	14	29	46	62	59	139	122	48	30	17	20	77	64
OTU56	32	45	53	58	38	26	85	55	10	23	61	76	24	31	0	2	10	15	35	27	22	21	17	11	42	29	46	49	65	35	53	29	44	89
OTU57	130	93	35	38	62	64	43	50	30	16	42	55	61	49	46	23	41	58	26	29	36	32	40	49	110	116	26	21	73	86	116	78	44	58
OTU58	104	98	95	110	94	68	132	139	74	60	149	184	46	54	95	59	68	121	84	70	76	140	120	82	298	178	105	113	186	161	123	84	140	118
OTU59	185	152	11	22	92	45	2	1	0	0	2	9	65	56	1	0	0	0	1	0	0	2	4	0	0	0	0	1	0	1	153	222	6	5
OTU60	92	265	47	49	331	261	82	55	3	3	9	14	17	23	0	0	5	10	18	9	66	24	12	7	2	8	0	7	19	22	36	53	13	72
OTU62	90	119	108	113	119	77	176	134	35	23	110	78	61	82	89	80	22	27	90	90	167	97	45	24	52	37	31	41	101	74	106	88	73	213
OTU63	168	195	115	132	172	145	170	206	158	135	148	218	100	151	133	69	181	202	149	125	134	185	182	137	364	312	167	218	264	269	232	136	199	199
OTU64	27	19	50	42	17	14	46	34	76	95	92	114	25	30	21	22	17	10	75	31	17	41	59	39	214	155	186	236	107	149	50	25	79	36
OTU65	97	87	167	155	132	84	107	115	75	63	61	71	151	155	242	188	229	194	101	75	111	109	153	95	90	68	49	77	142	97	236	104	64	110
OTU66	13	30	11	7	32	50	48	36	38	21	31	35	14	15	121	126	10	36	23	26	24	18	14	59	30	35	14	12	30	31	25	13	44	39
OTU67	209	174	26	60	61	87	0	0	0	0	0	0	24	50	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	125	304	0	0
OTU68	58	37	28	41	26	15	48	52	130	139	80	142	21	23	211	149	601	313	95	106	89	144	110	117	158	165	117	91	105	133	62	36	117	66
OTU69	80	16	39	29	90	94	28	17	0	0	97	189	98	57	0	1	3	0	2	1	1	2	1	1	5	0	0	1	22	5	121	39	20	10
OTU70	42	141	4	15	60	28	16	34	98	58	25	19	5	29	43	27	6	142	50	76	29	25	26	13	52	114	78	143	30	85	9	45	81	78
OTU71	5	4	3	4	6	7	16	21	33	21	98	87	8	4	6	5	4	9	20	21	1	6	22	21	204	154	49	54	120	70	13	2	75	16
OTU72	110	91	89	109	120	158	24	15	0	2	10	14	43	75	0	1	9	4	16	5	15	28	48	21	4	4	4	0	20	13	113	103	16	39
OTU73	125	123	191	166	55	48	66	57	5	3	13	19	137	171	13	4	4	2	94	46	106	122	168	60	8	7	4	4	59	33	300	113	10	63
OTU74	112	126	34	73	153	81	75	71	3	1	21	27	34	59	25	9	16	49	20	15	48	32	72	32	29	33	1	1	42	52	74	89	16	82
OTU75	88	101	63	42	70	79	44	70	142	64	151	113	53	53	49	48	18	49	57	69	87	28	48	38	143	189	80	116	57	88	108	41	105	89
OTU76	130	108	221	225	200	149	58	52	3	12	21	29	92	105	4	2	7	6	27	31	85	91	131	92	18	6	5	5	54	39	135	107	9	53
OTU77	132	76	66	100	49	51	83	102	154	143	168	227	79	84	87	56	69	81	99	61	63	82	139	136	352	291	167	184	202	193	190	91	121	102
OTU78	109	104	39	35	65	78	14	4	0	0	2	4	62	96	2	0	2	0	0	3	0	0	0	0	0	0	1	0	0	3	105	174	12	4
OTU79	2	7	6	0	3	3	20	31	38	27	92	61	3	2	0	2	0	4	36	53	26	10	7	2	155	205	172	201	46	41	6	10	57	44
OTU80	12	18	3	4	6	6	43	61	25	15	68	41	2	2	2	0	4	7	56	77	43	27	67	59	96	209	101	108	92	102	3	18	48	62
OTU81	3	5	5	8	0	2	9	17	51	61	38	58	3	1	8	5	20	4	24	23	14	8	4	3	99	87	100	142	35	42	6	2	38	15
OTU82	10	14	8	2	4	5	47	51	55	51	88	106	3	8	60	52	23	69	17	38	27	5	13	14	118	227	34	68	71	120	7	4	78	72
OTU83	90	49	50	37	31	19	62	101	119	97	78	171	25	22	64	84	75	81	62	61	55	49	40	28	161	143	96	151	69	106	60	69	110	107
OTU84	188	175	11	40	101	63	0	0	1	0	0	2	35	28	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	133	8	0
OTU85	28	98	49	22	50	40	56	103	97	69	72	47	21	15	192	177	137	310	43	80	162	105	37	28	84	67	89	107	87	55	24	18	71	118
OTU86	56	19	76	54	39	8	58	30	9	10	38	60	56	74	3	5	5	5	31	14	27	30	17	4	11	8	2	6	67	33	96	39	25	48
OTU87	67	121	110	112	179	148	128	103	73	42	96	55	84	89	140	99	64	149	68	89	110	65	97	74	34	44	37	56	43	42	145	63	79	131
OTU88	61	135	103	155	94	120	0	1	0	1	1	0	31	29	0	0	0	0	3	0	1	1	1	0	0	2	0	1	2	1	68	115	0	2
OTU89	15	17	23	23	20	14	37	38	77	71	34	51	4	12	79	51	75	100	37	35	21	20	31	16	106	105	85	107	32	57	17	13	50	46
OTU90	53	41	91	63	82	49	54	42	7	14	21	82	63	81	6	11	58	13	41	11	32	65	55	20	14	16	7	11	83	65	147	63	22	58
OTU91	39	32	18	12	27	47	75	76	55	18	109	38	19	18	63	41	14	57	24	50	62	36	53	78	79	79	42	62	40	36	30	31	77	87
OTU92	40	74	29	23	58	44	60	57	200	84	97	137	15	17	53	57	12	85	67	110	107	30	28	52	113	123	181	183	66	95	37	29	176	92
OTU93	185	180	94	87	168	148	63	76	42	28	50	99	90	118	25	24	59	46	37	28	42	86	81	53	56	74	19	34	105	101	225	144	65	82
OTU94	18	14	5	9	10	9	30	37	31	28	34	40	9	9	0	2	17	19	30	33	21	15	13	1	64	74	46	48	37	39	15	5	39	49
OTU95	64	40	109	124	86	71	101	74	10	24	38	76	33	67	30	23	27	16	53	23	42	69	46	30	65	19	17	12	53	47	102	57	38	125
OTU96	72	50	99	94	83	60	56	44	4	1	15	12	27	65	3	3	16	7	25	20	31	32	99	50	28	30	10	10	39	21	58	78	13	43
OTU97	31	11	20	16	5	8	51	29	15	41	39	84	18	21	5	1	17	3	92	30	39	51	86	35	41	19	17	23	152	83	23	28	23	35
OTU98	123	148	21	22	49	32	63	77	17	19	50	85	42	49	59	27	124	187	46	52	51	54	77	82	91	127	21	26	84	97	101	101	68	69
OTU99	130	253	47	189	134	53	1	0	0	0	11	14	94	43	2	0	1	0	0	0	1	0	1	0	0	0	1	0	0	4	141	190	3	4
OTU100	26	27	9	12	27	7	40	28	48	31	54	93	5	10	12	15	38	26	30	24	17	30	20	24	83	95	39	40	55	76	18	26	60	34
OTU101	63	73	30	37	71	57	49	54	12	6	144	93	33	28	2	1	10	23	15	26	23	11	7	10	80	75	18	29	90	73	94	42	75	95
OTU102	35	19	35	43	18	10	39	32	22	79	12	73	39	64	35	22	148	21	32	9	8	40	21	7	40	18	31	28	43	34	89	23	14	42
OTU103	56	54	50	43	54	29	71	57	99	86	64	72	58	58	192	144	123	112	74	64	83	65	106	59	90	99	88	140	101	103	67	51	83	81
OTU104	8	41	6	5	107	47	31	24	6	2	16	3	9	30	150	122	14	78	6	23	47	11	62	85	5	5	1	5	12	17	24	12	16	41
OTU106	100	80	74	66	60	33	94	89	160	101	186	229	33	40	121	70	32	48	75	82	49	44	60	74	307	275	137	224	134	172	95	93	184	136
OTU107	25	34	8	13	10	8	20	30	56	22	53	63	9	8	383	302	32	77	17	23	13	26	11	23	17	47	15	17	21	34	12	14	52	45
OTU108	15	8	2	2	8	5	34	25	59	38	75	124	7	10	21	13	10	21	26	12	18	22	4	1	59	117	48	79	41	59	8	9	75	42
OTU109	14	24	18	15	16	10	50	38	83	39	77	76	3	18	90	95	17	78	25	25	36	27	66	43	48	38	32	51	39	51	24	10	55	63
OTU110	57	31	17	14	41	49	47	66	47	4	51	16	37	19	11	17	11	45	18	20	36	16	28	19	29	69	20	23	24	12	37	21	17	58
OTU111	59	29	36	29	46	28	14	16	1	0	15	14	62	73	4	0	5	2	15	10	63	52	89	47	16	3	3	1	14	12	92	28	11	15
OTU112	18	20	33	27	29	34	45	42	20	10	20	25	15	17	31	22	9	38	13	22	22	13	16	11	30	50	24	18	19	20	30	16	22	28
OTU113	32	12	25	28	7	6	16	19	9	19	19	41	8	18	2	2	7	8	27	19	9	20	41	17	77	53	17	40	52	41	30	11	35	23
OTU114	20	43	21	14	29	27	25	29	3	2	16	2	4	7	1	0	4	0	48	28	124	59	129	72	9	5	2	3	61	24	5	27	9	42
OTU115	26	28	92	84	29	50	2	4	0	0	0	30	65	38	0	0	1	0	0	0	2	4	0	0	0	0	2	0	1	0	110	23	14	3
OTU116	109	89	24	17	22	29	38	34	23	66	42	181	15	26	43	39	129	156	29	24	8	26	16	4	107	71	40	73	35	59	52	13	61	29
OTU117	18	9	1	3	9	7	27	46	21	18	16	42	1	1	1	0	1	0	21	9	2	2	0	2	39	52	197	163	38	29	2	12	22	45
OTU118	27	55	32	18	41	23	71	74	259	66	156	56	10	8	287	351	39	306	36	92	145	30	39	75	108	120	80	132	39	69	23	13	170	100
OTU119	25	13	15	25	9	9	46	40	61	55	47	59	11	9	15	3	50	20	39	28	32	23	23	14	94	67	97	135	47	46	23	15	47	46
OTU120	90	102	56	90	109	80	91	107	11	7	64	44	36	52	7	7	19	54	31	39	61	29	59	93	154	165	37	52	72	99	81	63	28	148
OTU121	19	34	12	6	24	14	28	27	16	19	20	17	6	11	20	10	16	24	10	14	32	16	24	17	32	35	10	22	18	20	13	18	16	30
OTU122	198	214	46	148	102	30	0	1	0	0	1	0	34	58	0	1	0	0	0	0	1	1	2	0	0	0	1	0	0	2	98	165	0	3
OTU123	22	30	21	22	8	7	71	83	298	168	245	170	6	13	42	46	22	29	71	108	94	26	31	41	183	230	244	304	96	125	21	16	196	100
OTU124	65	25	37	29	22	14	69	60	56	109	75	176	32	67	105	51	158	122	72	41	43	97	57	55	99	111	38	47	83	120	121	62	93	54
OTU125	38	81	68	63	77	81	119	85	41	24	51	15	81	59	128	104	43	144	41	73	76	58	95	85	39	26	21	23	39	21	93	52	42	91
OTU126	102	111	43	77	81	95	56	78	105	78	111	117	40	50	151	110	86	112	71	65	77	76	92	67	171	142	84	134	116	106	124	70	81	76
OTU127	51	54	101	102	40	50	6	3	0	2	3	3	18	26	0	0	0	0	9	2	20	19	51	29	3	0	0	1	5	5	25	60	2	5
OTU128	15	9	20	30	15	11	18	14	31	43	18	28	11	12	32	27	16	24	13	11	9	16	7	5	57	33	60	93	19	27	22	12	17	13
OTU129	135	131	57	71	106	61	17	32	9	5	44	18	17	20	1	0	14	14	12	13	15	3	11	9	38	42	14	21	46	58	52	97	32	42
OTU130	47	21	55	49	18	18	8	7	2	1	5	8	15	16	1	0	0	0	16	5	13	13	43	21	14	23	22	40	19	11	27	32	3	11
OTU131	190	168	57	66	61	54	118	142	96	111	171	243	88	81	220	149	427	469	114	116	123	195	150	147	295	542	81	88	349	309	181	130	177	163
