#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU211	d__Bacteria;p__"Proteobacteria";c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
OTU212	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp16
OTU213	d__Bacteria;p__"Proteobacteria";c__Betaproteobacteria
OTU214	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp4;g__Gp4
OTU215	d__Bacteria;p__Firmicutes;c__Bacilli
OTU216	d__Bacteria;p__Firmicutes;c__Bacilli
OTU218	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp4
OTU219	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp6;g__Gp6;
OTU220	d__Bacteria;p__Cyanobacteria/Chloroplast;c__Cyanobacteria;f__Family_I;g__GpI
OTU221	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp16
OTU222	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp3;g__Gp3;
OTU223	d__Bacteria;p__"Proteobacteria";c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Belnapia;s__Belnapia_soli;
OTU224	d__Bacteria
OTU225	d__Bacteria;p__"Verrucomicrobia"
OTU226	d__Bacteria;p__"Armatimonadetes"
OTU227	d__Bacteria;p__"Proteobacteria";c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
OTU228	d__Bacteria;p__Firmicutes;c__Clostridia
OTU229	d__Bacteria;p__"Proteobacteria";c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium
OTU230	d__Bacteria;p__"Bacteroidetes";c__Sphingobacteriia;o__"Sphingobacteriales";f__Chitinophagaceae;g__Flavisolibacter;s__Flavisolibacter_ginsengiterrae
OTU232	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp16
OTU233	d__Bacteria;p__"Bacteroidetes";c__Sphingobacteriia;o__"Sphingobacteriales";f__Chitinophagaceae;g__Segetibacter;s__Segetibacter_koreensis
OTU234	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Solirubrobacterales
OTU235	d__Bacteria;p__"Actinobacteria";c__Actinobacteria
OTU236	d__Bacteria;p__candidate_division_WPS-1
OTU237	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp16
OTU238	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Acidimicrobiales;f__"Acidimicrobineae"_incertae_sedis;g__Aciditerrimonas;s__Aciditerrimonas_ferrireducens
OTU239	d__Bacteria
OTU240	d__Bacteria;p__"Actinobacteria";c__Actinobacteria
OTU241	d__Bacteria;p__"Acidobacteria";c__Acidobacteria_Gp4;g__Gp4
OTU242	d__Bacteria;p__"Bacteroidetes";c__Sphingobacteriia;o__"Sphingobacteriales";f__Chitinophagaceae
OTU243	d__Bacteria;p__"Gemmatimonadetes";c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca
OTU244	d__Bacteria;p__"Chloroflexi";c__Chloroflexia
OTU245	d__Bacteria;p__"Proteobacteria";c__Alphaproteobacteria
OTU246	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
OTU247	d__Bacteria;p__"Proteobacteria";c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae
OTU248	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Marmoricola;s__Marmoricola_aequoreus;
OTU249	d__Bacteria;p__"Proteobacteria";c__Alphaproteobacteria;o__Rhizobiales
OTU250	d__Bacteria;p__"Bacteroidetes";c__Cytophagia;o__Cytophagales;f__Cytophagaceae
OTU251	d__Bacteria;p__Firmicutes;c__Bacilli
OTU252	d__Bacteria;p__"Verrucomicrobia";c__Spartobacteria
OTU253	d__Bacteria;p__"Bacteroidetes";c__Cytophagia;o__Cytophagales;f__Cytophagaceae
OTU254	d__Bacteria;p__"Bacteroidetes";c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__Hymenobacter_roseosalivarius;
OTU255	d__Bacteria;p__"Chloroflexi";c__Chloroflexia
OTU256	d__Bacteria;p__Firmicutes;c__Clostridia
OTU257	d__Bacteria;p__"Actinobacteria"
OTU258	d__Bacteria;p__"Verrucomicrobia";c__Spartobacteria;g__Spartobacteria_genera_incertae_sedis
OTU259	d__Bacteria;p__"Armatimonadetes"
OTU260	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Acidimicrobiales
OTU261	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Actinomycetales
OTU262	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter
OTU263	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Solirubrobacterales
OTU264	d__Bacteria;p__"Actinobacteria";c__Actinobacteria;o__Actinomycetales
OTU265	d__Bacteria;p__"Chloroflexi";c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae
